OrderID,OrderDate,CustomerID,City,Region,Category,MarbleType,Finish,Thickness_mm,Quantity_sqft,UnitPrice_PKR,Discount_pct,TotalAmount_PKR,PaymentMethod,SalesRep,Warehouse,OrderStatus,DeliveryDays
ORD102052,2024-05-05,CUST1760,Karachi,Sindh,Marble,Teri White,Polished,20,226.0,175.53,0.0,39669.78,Cheque,Ahmed Raza,Main Yard - Chiniot,Cancelled,4.0
ORD100148,2024-11-08,CUST2341,Quetta,Balochistan,Onyx,Rangeela Marble,Polished,20,211.5,341.94,0.0,72320.31,Bank Transfer,Usman Tariq,Depot - Lahore,Cancelled,6.0
ORD102756,2025-05-04,CUST1046,Chiniot,Punjab,Marble,Chiniot Black,Flamed,30,274.9,222.05,0.0,61041.54,Bank Transfer,Hamza Sheikh,Depot - Karachi,Delivered,4.0
ORD100387,2025-03-25,CUST1222,Quetta,Balochistan,Marble,Rangeela Marble,Polished,20,376.2,131.87,0.0,49609.49,Cash,Bilal Khan,Depot - Lahore,In Transit,7.0
ORD101542,2024-12-18,CUST2714,Karachi,Sindh,Marble,Teri White,Polished,30,27.7,240.57,0.0,6663.79,Bank Transfer,Usman Tariq,Main Yard - Chiniot,Cancelled,5.0
ORD100199,2024-10-26,CUST1926,Quetta,Balochistan,Marble,Buff Marble,Polished,22,260.9,155.25,0.0,40504.72,Bank Transfer,Hamza Sheikh,Depot - Multan,Pending,6.0
ORD101711,2024-05-23,CUST3041,Quetta,Balochistan,Marble,Sunny Grey,Honed,22,74.6,175.57,5.0,12442.65,Cheque,Ahmed Raza,Main Yard - Chiniot,Delivered,8.0
ORD102642,2025-10-22,CUST2454,Faisalabad,Punjab,Onyx,Multi Red,Polished,30,159.5,562.86,0.0,89776.17,Bank Transfer,Bilal Khan,Depot - Karachi,Cancelled,9.0
ORD103376,2024-01-13,CUST1230,Rawalpindi,Punjab,Granite,Chiniot Black,Polished,18,96.3,314.8,10.0,27283.72,Cheque,Hamza Sheikh,Main Yard - Chiniot,Delivered,9.0
ORD102380,2024-05-24,CUST2242,Lahore,Punjab,Marble,Multi Red,Bush Hammered,16,272.7,159.55,0.0,43509.28,Cash,Usman Tariq,Depot - Multan,In Transit,8.0
ORD100983,2024-10-07,CUST1518,Rawalpindi,Punjab,Tile,Multi Red,Honed,18,475.1,85.25,0.0,40502.28,Bank Transfer,Hamza Sheikh,Depot - Multan,In Transit,11.0
ORD100283,2024-11-26,CUST2505,Lahore,Punjab,Marble,Chaghi Golden,Polished,18,371.3,180.1,0.0,66871.13,Cash,Ahmed Raza,Depot - Karachi,Delivered,7.0
ORD103859,2024-02-07,CUST2884,Faisalabad,Punjab,Marble,Sunny Grey,Polished,16,107.9,196.79,0.0,21233.64,Credit (30 days),Tariq Mehmood,Main Yard - Chiniot,Cancelled,9.0
ORD101572,2025-02-04,CUST2279,Faisalabad,Punjab,Onyx,Botticino Beige,Polished,30,139.9,445.02,0.0,62258.3,Bank Transfer,Bilal Khan,Depot - Multan,Delivered,9.0
ORD100342,2024-11-21,CUST3070,Quetta,Balochistan,Marble,Buff Marble,Polished,16,369.6,199.44,0.0,73713.02,Credit (30 days),Tariq Mehmood,Depot - Lahore,Delivered,6.0
ORD101161,2025-12-20,CUST3231,Gujranwala,Punjab,Tile,Indus Green,Flamed,22,36.7,99.13,0.0,3638.07,Cash,Saad Iqbal,Main Yard - Chiniot,Pending,12.0
ORD103363,2025-08-31,CUST1569,Karachi,Sindh,Onyx,Rangeela Marble,Polished,20,25.8,495.43,0.0,12782.09,Cheque,Tariq Mehmood,Depot - Lahore,In Transit,7.0
ORD101869,2025-11-16,CUST2353,Chiniot,Punjab,Granite,Teri White,Honed,18,153.0,314.93,0.0,48184.29,Cheque,Tariq Mehmood,Depot - Lahore,Cancelled,4.0
ORD104284,2025-05-13,CUST3450,Sialkot,Punjab,Marble,Rangeela Marble,Flamed,22,146.9,139.95,0.0,20558.66,Cash,Bilal Khan,Depot - Multan,Cancelled,7.0
ORD103783,2025-08-27,CUST1866,Islamabad,Federal,Marble,Sunny Grey,Bush Hammered,20,91.6,211.26,0.0,19351.42,Cheque,Ahmed Raza,Depot - Lahore,Delivered,11.0
ORD104124,2024-12-12,CUST1427,Peshawar,KPK,Marble,Emperador Brown,Polished,22,188.0,161.84,10.0,27383.33,Cash,Tariq Mehmood,Depot - Lahore,Delivered,8.0
ORD104287,2025-10-05,CUST1642,Multan,Punjab,Granite,Indus Green,Polished,18,300.3,322.39,10.0,87132.35,Cash,Hamza Sheikh,Main Yard - Chiniot,Pending,7.0
ORD103329,2025-08-31,CUST2205,Peshawar,KPK,Marble,Buff Marble,Polished,20,54.8,172.93,5.0,9002.74,Cheque,Bilal Khan,Depot - Lahore,Delivered,4.0
ORD103958,2025-10-02,CUST1090,Mianwali,Punjab,Tile,Rangeela Marble,Polished,20,384.1,101.26,5.0,36949.27,Bank Transfer,Zain Abbas,Main Yard - Chiniot,Pending,8.0
ORD100772,2024-08-13,CUST2287,Chiniot,Punjab,Tile,Black Galaxy,Polished,30,80.7,129.86,0.0,10479.7,Cheque,Ahmed Raza,Depot - Lahore,Delivered,9.0
ORD103727,2025-03-08,CUST2830,Islamabad,Federal,Marble,Botticino Beige,Honed,16,260.0,162.32,0.0,42203.2,Bank Transfer,Bilal Khan,Depot - Karachi,Delivered,3.0
ORD104487,2024-07-21,CUST1188,Karachi,Sindh,Granite,Ziarat White,Polished,20,180.4,230.55,5.0,39511.66,Cash,Zain Abbas,Depot - Multan,Delivered,7.0
ORD103904,2025-05-05,CUST2654,Chiniot,Punjab,Marble,Multi Red,Polished,20,77.0,178.67,0.0,13757.59,Cash,Zain Abbas,Depot - Lahore,Delivered,4.0
ORD103400,2024-03-31,CUST2061,Peshawar,KPK,Granite,Ziarat White,Bush Hammered,18,228.8,162.94,5.0,35416.64,Credit (30 days),Usman Tariq,Depot - Multan,Delivered,6.0
ORD102909,2024-05-25,CUST3001,Multan,Punjab,Tile,Chiniot Black,Honed,18,54.8,92.54,15.0,4310.51,Bank Transfer,Fahad Malik,Depot - Lahore,Delivered,6.0
ORD103862,2025-09-13,CUST1642,Quetta,Balochistan,Marble,Ziarat White,Bush Hammered,16,41.6,170.61,0.0,7097.38,Cash,Usman Tariq,Depot - Multan,Delivered,13.0
ORD103973,2024-09-01,CUST1005,Multan,Punjab,Tile,Multi Red,Leather,22,300.9,92.1,10.0,24941.6,Cheque,Saad Iqbal,Depot - Lahore,Delivered,4.0
ORD101737,2024-09-06,CUST1050,Gujranwala,Punjab,Granite,Chiniot Black,Honed,22,60.4,234.71,5.0,13467.66,Cash,Zain Abbas,Depot - Lahore,Pending,4.0
ORD101097,2024-03-20,CUST2510,Peshawar,KPK,Marble,Botticino Beige,Polished,16,114.4,160.86,0.0,18402.38,Cash,Fahad Malik,Depot - Lahore,Delivered,8.0
ORD103192,2024-01-20,CUST3432,Rawalpindi,Punjab,Marble,Chiniot Black,Polished,16,152.0,131.47,0.0,19983.44,Cheque,Tariq Mehmood,Depot - Lahore,Delivered,9.0
ORD101856,2025-04-04,CUST3396,Sialkot,Punjab,Marble,Teri White,Bush Hammered,30,548.3,198.47,0.0,108821.1,Bank Transfer,Usman Tariq,Main Yard - Chiniot,Cancelled,10.0
ORD101593,2024-08-16,CUST1431,Mianwali,Punjab,Marble,Ziarat White,Honed,22,41.0,194.29,0.0,7965.89,Cash,Ahmed Raza,Depot - Lahore,Pending,12.0
ORD100211,2025-05-10,CUST3339,Lahore,Punjab,Granite,Black Galaxy,Leather,16,184.9,295.33,0.0,54606.52,Cash,Fahad Malik,Depot - Lahore,In Transit,4.0
ORD102558,2025-10-20,CUST2441,Sialkot,Punjab,Onyx,Ziarat White,Flamed,18,141.5,438.35,0.0,62026.52,Bank Transfer,Ahmed Raza,Depot - Multan,Delivered,9.0
ORD104740,2024-09-12,CUST1745,Lahore,Punjab,Marble,Emperador Brown,Polished,22,74.3,182.22,5.0,12862.0,Bank Transfer,Usman Tariq,Depot - Multan,In Transit,6.0
ORD100369,2025-10-14,CUST1463,Peshawar,KPK,Granite,Multi Red,Honed,18,171.5,245.92,0.0,42175.28,Cash,Fahad Malik,Depot - Multan,In Transit,6.0
ORD104004,2024-11-04,CUST1175,Peshawar,KPK,Marble,Ziarat White,Polished,20,161.1,188.17,0.0,30314.19,Bank Transfer,Zain Abbas,Main Yard - Chiniot,Delivered,6.0
ORD104218,2024-05-08,CUST1492,Quetta,Balochistan,Marble,Ziarat White,Honed,30,361.1,172.66,0.0,62347.53,Credit (30 days),Hamza Sheikh,Main Yard - Chiniot,Cancelled,8.0
ORD100128,2025-10-21,CUST2884,Faisalabad,Punjab,Granite,Chiniot Black,Honed,30,167.3,276.27,0.0,46219.97,Cash,Zain Abbas,Depot - Multan,In Transit,7.0
ORD100170,2024-06-03,CUST1433,Chiniot,Punjab,Granite,Chiniot Black,Polished,30,71.4,326.1,15.0,19791.01,Bank Transfer,Fahad Malik,Depot - Lahore,Delivered,8.0
ORD104463,2025-05-26,CUST1924,Mianwali,Punjab,Marble,Multi Red,Honed,30,131.2,135.11,0.0,17726.43,Credit (30 days),Saad Iqbal,Depot - Karachi,Delivered,5.0
ORD103231,2025-02-02,CUST2589,Quetta,Balochistan,Tile,Chaghi Golden,Bush Hammered,20,35.5,90.49,0.0,3212.4,Bank Transfer,Saad Iqbal,Main Yard - Chiniot,Delivered,4.0
ORD100408,2024-04-22,CUST2616,Rawalpindi,Punjab,Granite,Black Galaxy,Polished,20,49.4,318.38,5.0,14941.57,Credit (30 days),Tariq Mehmood,Depot - Karachi,Delivered,7.0
ORD102123,2024-10-21,CUST1354,Islamabad,Federal,Marble,Chaghi Golden,Polished,18,59.9,164.67,0.0,9863.73,Cash,Bilal Khan,Depot - Lahore,Delivered,7.0
ORD102517,2025-07-05,CUST1415,Quetta,Balochistan,Tile,Emperador Brown,Honed,18,50.0,98.55,10.0,4434.75,Credit (30 days),Saad Iqbal,Depot - Multan,Pending,4.0
ORD104896,2025-06-15,CUST2569,Sialkot,Punjab,Granite,Indus Green,Polished,30,188.0,316.1,10.0,53484.12,Bank Transfer,Ahmed Raza,Main Yard - Chiniot,Cancelled,7.0
ORD100243,2024-06-24,CUST3148,Rawalpindi,Punjab,Marble,Black Galaxy,Polished,16,109.4,138.48,0.0,15149.71,Cash,Ahmed Raza,Main Yard - Chiniot,In Transit,8.0
ORD100480,2025-04-08,CUST2032,Karachi,Sindh,Marble,Multi Red,Polished,18,91.4,206.77,0.0,18898.78,Bank Transfer,Tariq Mehmood,Main Yard - Chiniot,In Transit,7.0
ORD103979,2024-11-07,CUST3230,Faisalabad,Punjab,Marble,Teri White,Polished,30,101.8,236.86,15.0,20495.5,Bank Transfer,Saad Iqbal,Depot - Karachi,Delivered,6.0
ORD103371,2024-05-25,CUST1740,Quetta,Balochistan,Marble,Emperador Brown,Polished,22,72.0,178.73,0.0,12868.56,Credit (30 days),Ahmed Raza,Depot - Lahore,Cancelled,8.0
ORD104200,2024-02-20,CUST1595,Lahore,Punjab,Granite,Sunny Grey,Bush Hammered,16,20.0,298.26,0.0,5965.2,Bank Transfer,Tariq Mehmood,Main Yard - Chiniot,Cancelled,11.0
ORD100583,2024-08-23,CUST1245,Sialkot,Punjab,Marble,Chaghi Golden,Honed,30,56.9,200.2,15.0,9682.67,Cash,Saad Iqbal,Main Yard - Chiniot,Cancelled,4.0
ORD104743,2024-12-19,CUST1092,Faisalabad,Punjab,Tile,Multi Red,Polished,16,227.2,72.1,0.0,16381.12,Cash,Tariq Mehmood,Depot - Karachi,Delivered,11.0
ORD102933,2025-03-09,CUST1596,Karachi,Sindh,Tile,Indus Green,Polished,18,400.9,78.91,0.0,31635.02,Cash,Bilal Khan,Depot - Lahore,Pending,7.0
ORD104225,2024-08-21,CUST2567,Rawalpindi,Punjab,Marble,Chaghi Golden,Leather,18,52.8,167.42,5.0,8397.79,Credit (30 days),Fahad Malik,Depot - Lahore,Delivered,8.0
ORD100926,2025-11-16,CUST2771,Sialkot,Punjab,Marble,Black Galaxy,Polished,16,291.7,223.73,0.0,65262.04,Cash,Saad Iqbal,Depot - Lahore,Pending,8.0
ORD100225,2024-01-10,CUST1787,Rawalpindi,Punjab,Marble,Botticino Beige,Honed,22,160.3,210.75,10.0,30404.9,Cash,Hamza Sheikh,Main Yard - Chiniot,Delivered,4.0
ORD100098,2024-03-14,CUST3461,Faisalabad,Punjab,Tile,Botticino Beige,Polished,18,140.3,71.41,0.0,10018.82,Cash,Fahad Malik,Depot - Multan,Delivered,5.0
ORD104809,2024-05-13,CUST3189,Multan,Punjab,Granite,Ziarat White,Polished,16,146.3,254.94,0.0,37297.72,Credit (30 days),Bilal Khan,Depot - Multan,Cancelled,5.0
ORD103292,2025-05-24,CUST1831,Gujranwala,Punjab,Granite,Multi Red,Leather,18,102.7,191.25,0.0,19641.38,Cheque,Tariq Mehmood,Main Yard - Chiniot,Delivered,3.0
ORD102952,2024-05-08,CUST3042,Karachi,Sindh,Marble,Botticino Beige,Polished,16,207.4,203.47,0.0,42199.68,Cash,Hamza Sheikh,Depot - Multan,In Transit,5.0
ORD101506,2025-06-14,CUST2781,Peshawar,KPK,Granite,Chiniot Black,Polished,18,109.4,198.06,0.0,21667.76,Bank Transfer,Bilal Khan,Depot - Karachi,Delivered,6.0
ORD102572,2025-11-25,CUST2097,Lahore,Punjab,Tile,Ziarat White,Polished,18,81.2,82.39,15.0,5686.56,Credit (30 days),Bilal Khan,Depot - Multan,Delivered,9.0
ORD103456,2025-01-07,CUST1643,Faisalabad,Punjab,Granite,Chiniot Black,Polished,30,30.9,334.18,0.0,10326.16,Cash,Zain Abbas,Depot - Lahore,Delivered,6.0
ORD102796,2024-07-18,CUST1216,Chiniot,Punjab,Marble,Chiniot Black,Honed,18,74.1,213.52,0.0,15821.83,Cheque,Bilal Khan,Depot - Karachi,Delivered,4.0
ORD100399,2025-06-19,CUST3138,Mianwali,Punjab,Marble,Botticino Beige,Leather,30,174.5,235.22,0.0,41045.89,Cash,Hamza Sheikh,Depot - Lahore,Delivered,8.0
ORD100715,2024-07-20,CUST3034,Sialkot,Punjab,Tile,Chaghi Golden,Flamed,18,53.6,109.88,0.0,5889.57,Credit (30 days),Usman Tariq,Depot - Multan,Cancelled,3.0
ORD103835,2024-04-20,CUST3187,Lahore,Punjab,Onyx,Multi Red,Bush Hammered,16,207.0,339.38,0.0,70251.66,Cheque,Fahad Malik,Depot - Multan,Delivered,7.0
ORD100060,2025-12-05,CUST2453,Karachi,Sindh,Marble,Indus Green,Polished,30,281.9,210.04,0.0,59210.28,Credit (30 days),Hamza Sheikh,Depot - Karachi,Delivered,2.0
ORD103732,2025-05-15,CUST1656,Chiniot,Punjab,Marble,Buff Marble,Honed,18,115.7,163.32,5.0,17951.32,Credit (30 days),Hamza Sheikh,Depot - Karachi,Delivered,6.0
ORD102584,2024-08-26,CUST2365,Lahore,Punjab,Marble,Botticino Beige,Honed,20,60.9,223.65,10.0,12258.26,Bank Transfer,Fahad Malik,Main Yard - Chiniot,Cancelled,7.0
ORD101174,2024-11-18,CUST1557,Mianwali,Punjab,Tile,Chaghi Golden,Honed,30,125.9,105.14,0.0,13237.13,Credit (30 days),Ahmed Raza,Depot - Karachi,Pending,8.0
ORD103854,2025-12-06,CUST2367,Gujranwala,Punjab,Marble,Botticino Beige,Honed,22,63.3,153.56,0.0,9720.35,Bank Transfer,Zain Abbas,Main Yard - Chiniot,In Transit,5.0
ORD101230,2025-08-28,CUST2026,Islamabad,Federal,Marble,Multi Red,Honed,16,89.8,235.83,0.0,21177.53,Cash,Fahad Malik,Main Yard - Chiniot,Delivered,6.0
ORD101589,2025-03-19,CUST2184,Multan,Punjab,Marble,Ziarat White,Polished,30,214.1,201.79,0.0,43203.24,Credit (30 days),Ahmed Raza,Depot - Multan,In Transit,6.0
ORD102067,2025-04-29,CUST3113,Gujranwala,Punjab,Tile,Indus Green,Honed,18,470.8,101.06,0.0,47579.05,Bank Transfer,Ahmed Raza,Depot - Lahore,Delivered,13.0
ORD101317,2025-08-29,CUST2456,Chiniot,Punjab,Marble,Rangeela Marble,Polished,22,50.4,149.82,0.0,7550.93,Credit (30 days),Hamza Sheikh,Depot - Karachi,Delivered,5.0
ORD103965,2024-08-29,CUST1015,Lahore,Punjab,Marble,Rangeela Marble,Honed,16,53.7,149.86,0.0,8047.48,Bank Transfer,Fahad Malik,Main Yard - Chiniot,Delivered,12.0
ORD103493,2025-09-27,CUST2898,Lahore,Punjab,Tile,Chiniot Black,Polished,22,67.6,105.5,0.0,7131.8,Bank Transfer,Saad Iqbal,Main Yard - Chiniot,Delivered,4.0
ORD103014,2025-07-14,CUST1331,Gujranwala,Punjab,Marble,Teri White,Polished,18,47.8,160.38,0.0,7666.16,Bank Transfer,Tariq Mehmood,Main Yard - Chiniot,Delivered,5.0
ORD102564,2024-12-29,CUST1761,Islamabad,Federal,Marble,Teri White,Honed,22,20.0,123.55,0.0,2471.0,Bank Transfer,Bilal Khan,Depot - Lahore,Delivered,7.0
ORD100409,2024-06-23,CUST3296,Islamabad,Federal,Marble,Black Galaxy,Polished,20,39.3,160.97,0.0,6326.12,Credit (30 days),Ahmed Raza,Depot - Lahore,Delivered,4.0
ORD104923,2024-06-25,CUST1479,Rawalpindi,Punjab,Tile,Indus Green,Polished,22,59.9,86.15,0.0,5160.38,Bank Transfer,Zain Abbas,Depot - Karachi,Pending,11.0
ORD100555,2025-07-28,CUST3196,Quetta,Balochistan,Tile,Botticino Beige,Polished,16,215.9,116.01,10.0,22541.9,Bank Transfer,Tariq Mehmood,Depot - Multan,Delivered,7.0
ORD104945,2025-11-12,CUST2387,Mianwali,Punjab,Granite,Sunny Grey,Polished,18,31.9,319.25,0.0,10184.07,Bank Transfer,Ahmed Raza,Depot - Multan,Cancelled,5.0
ORD100256,2024-02-09,CUST1188,Faisalabad,Punjab,Marble,Sunny Grey,Polished,30,25.3,225.31,10.0,5130.31,Bank Transfer,Zain Abbas,Main Yard - Chiniot,Cancelled,5.0
ORD100466,2025-01-18,CUST1592,Quetta,Balochistan,Marble,Chaghi Golden,Leather,20,33.4,167.65,0.0,5599.51,Bank Transfer,Bilal Khan,Depot - Multan,Delivered,9.0
ORD103316,2024-04-05,CUST2538,Mianwali,Punjab,Marble,Buff Marble,Leather,22,175.6,174.27,0.0,30601.81,Credit (30 days),Tariq Mehmood,Main Yard - Chiniot,Pending,6.0
ORD100619,2025-03-07,CUST1553,Lahore,Punjab,Marble,Buff Marble,Bush Hammered,16,78.8,182.9,0.0,14412.52,Cash,Tariq Mehmood,Main Yard - Chiniot,In Transit,7.0
ORD104552,2024-12-13,CUST3113,Peshawar,KPK,Onyx,Multi Red,Flamed,30,45.3,384.47,0.0,17416.49,Cheque,Zain Abbas,Main Yard - Chiniot,Pending,5.0
ORD104921,2025-10-18,CUST2175,Mianwali,Punjab,Marble,Chaghi Golden,Honed,30,459.2,163.14,0.0,74913.89,Cheque,Hamza Sheikh,Depot - Karachi,Cancelled,6.0
ORD100084,2024-04-26,CUST2540,Sialkot,Punjab,Marble,Emperador Brown,Polished,22,167.9,161.97,10.0,24475.29,Credit (30 days),Hamza Sheikh,Depot - Multan,Cancelled,4.0
ORD100002,2024-06-15,CUST2579,Karachi,Sindh,Marble,Multi Red,Bush Hammered,18,87.0,163.78,0.0,14248.86,Bank Transfer,Zain Abbas,Depot - Multan,Delivered,8.0
ORD104849,2024-11-05,CUST3478,Rawalpindi,Punjab,Marble,Buff Marble,Polished,16,50.7,172.89,0.0,8765.52,Credit (30 days),Bilal Khan,Depot - Lahore,Pending,8.0
ORD100903,2025-09-01,CUST3375,Chiniot,Punjab,Marble,Chiniot Black,Polished,20,183.1,206.31,15.0,32109.06,Bank Transfer,Ahmed Raza,Depot - Multan,In Transit,9.0
ORD101054,2025-05-17,CUST1654,Multan,Punjab,Marble,Botticino Beige,Polished,18,143.9,161.38,0.0,23222.58,Cash,Usman Tariq,Main Yard - Chiniot,Delivered,4.0
ORD103537,2024-03-26,CUST2277,Peshawar,KPK,Marble,Multi Red,Honed,16,128.4,208.4,5.0,25420.63,Cheque,Usman Tariq,Main Yard - Chiniot,Delivered,5.0
ORD102201,2024-10-02,CUST2578,Mianwali,Punjab,Granite,Indus Green,Polished,18,112.2,318.01,0.0,35680.72,Cash,Usman Tariq,Main Yard - Chiniot,Pending,8.0
ORD100078,2024-10-19,CUST3466,Mianwali,Punjab,Marble,Indus Green,Flamed,18,213.7,175.94,0.0,37598.38,Cash,Hamza Sheikh,Depot - Karachi,Pending,4.0
ORD102347,2024-11-03,CUST1171,Islamabad,Federal,Marble,Buff Marble,Polished,20,142.6,214.18,0.0,30542.07,Bank Transfer,Bilal Khan,Depot - Multan,Pending,9.0
ORD103393,2025-03-01,CUST2577,Quetta,Balochistan,Onyx,Indus Green,Leather,22,153.2,415.08,0.0,63590.26,Cash,Usman Tariq,Depot - Karachi,Delivered,6.0
ORD102400,2025-04-19,CUST1016,Multan,Punjab,Marble,Rangeela Marble,Honed,18,128.4,194.51,0.0,24975.08,Credit (30 days),Hamza Sheikh,Main Yard - Chiniot,Cancelled,4.0
ORD103027,2024-02-10,CUST2932,Karachi,Sindh,Marble,Chiniot Black,Honed,30,84.9,152.53,0.0,12949.8,Cash,Tariq Mehmood,Depot - Multan,Pending,7.0
ORD102086,2025-09-07,CUST1957,Peshawar,KPK,Granite,Ziarat White,Polished,30,161.7,263.0,5.0,40400.74,Cheque,Tariq Mehmood,Depot - Lahore,Delivered,3.0
ORD101302,2024-04-05,CUST2712,Sialkot,Punjab,Tile,Black Galaxy,Polished,22,85.5,108.31,0.0,9260.51,Cash,Saad Iqbal,Main Yard - Chiniot,In Transit,13.0
ORD101577,2024-10-07,CUST2982,Gujranwala,Punjab,Tile,Teri White,Polished,22,234.1,92.51,0.0,21656.59,Cash,Zain Abbas,Depot - Karachi,Delivered,10.0
ORD101742,2025-03-22,CUST3355,Sialkot,Punjab,Marble,Black Galaxy,Leather,30,58.8,182.19,15.0,9105.86,Cheque,Fahad Malik,Main Yard - Chiniot,In Transit,6.0
ORD101122,2024-11-01,CUST3120,Lahore,Punjab,Marble,Chaghi Golden,Honed,22,28.0,202.08,0.0,5658.24,Cash,Fahad Malik,Depot - Karachi,Cancelled,11.0
ORD103427,2025-06-14,CUST2260,Multan,Punjab,Marble,Sunny Grey,Polished,16,58.9,153.48,15.0,7683.98,Cash,Fahad Malik,Depot - Karachi,Cancelled,10.0
ORD103075,2024-08-26,CUST3492,Chiniot,Punjab,Marble,Buff Marble,Flamed,20,34.2,195.65,10.0,6022.11,Cash,Ahmed Raza,Main Yard - Chiniot,Delivered,7.0
ORD103293,2024-06-02,CUST1378,Gujranwala,Punjab,Marble,Emperador Brown,Leather,20,332.5,169.27,0.0,56282.28,Bank Transfer,Tariq Mehmood,Depot - Karachi,Cancelled,8.0
ORD104155,2024-04-02,CUST2193,Sialkot,Punjab,Marble,Chaghi Golden,Polished,20,330.0,182.37,0.0,60182.1,Cheque,Bilal Khan,Main Yard - Chiniot,Delivered,9.0
ORD102457,2024-07-28,CUST1330,Chiniot,Punjab,Tile,Black Galaxy,Leather,16,64.6,104.96,0.0,6780.42,Cash,Hamza Sheikh,Depot - Multan,Pending,11.0
ORD104397,2025-04-25,CUST2826,Gujranwala,Punjab,Tile,Chiniot Black,Polished,20,89.7,103.29,0.0,9265.11,Cheque,Saad Iqbal,Depot - Multan,Cancelled,8.0
ORD100471,2024-11-04,CUST1894,Sialkot,Punjab,Granite,Chaghi Golden,Polished,22,89.7,306.03,0.0,27450.89,Cash,Saad Iqbal,Depot - Lahore,In Transit,3.0
ORD104474,2024-02-02,CUST3291,Karachi,Sindh,Marble,Multi Red,Leather,20,83.6,211.93,0.0,17717.35,Cash,Saad Iqbal,Depot - Karachi,Delivered,5.0
ORD102097,2025-07-12,CUST2336,Lahore,Punjab,Tile,Indus Green,Honed,30,41.9,89.24,0.0,3739.16,Credit (30 days),Bilal Khan,Depot - Lahore,Delivered,5.0
ORD101851,2025-06-06,CUST1562,Lahore,Punjab,Onyx,Ziarat White,Polished,18,130.3,353.59,0.0,46072.78,Bank Transfer,Ahmed Raza,Depot - Lahore,Cancelled,7.0
ORD104912,2024-01-25,CUST1905,Quetta,Balochistan,Tile,Ziarat White,Polished,20,112.0,78.41,0.0,8781.92,Cash,Hamza Sheikh,Depot - Karachi,In Transit,6.0
ORD100949,2024-08-23,CUST3463,Faisalabad,Punjab,Marble,Chaghi Golden,Polished,22,65.6,138.84,10.0,8197.11,Cheque,Tariq Mehmood,Depot - Karachi,Cancelled,7.0
ORD103067,2024-12-29,CUST2133,Karachi,Sindh,Marble,Teri White,Leather,30,154.8,193.88,15.0,25510.73,Cash,Ahmed Raza,Main Yard - Chiniot,Pending,5.0
ORD104411,2024-06-22,CUST1800,Faisalabad,Punjab,Tile,Botticino Beige,Bush Hammered,18,286.5,64.22,5.0,17479.08,Credit (30 days),Zain Abbas,Depot - Lahore,Delivered,8.0
ORD101683,2025-05-21,CUST2962,Quetta,Balochistan,Marble,Multi Red,Polished,22,203.2,234.26,0.0,47601.63,Cash,Ahmed Raza,Depot - Karachi,In Transit,7.0
ORD100119,2024-10-16,CUST2648,Multan,Punjab,Marble,Emperador Brown,Honed,16,59.3,167.53,0.0,9934.53,Cash,Usman Tariq,Depot - Karachi,Delivered,8.0
ORD100420,2025-04-16,CUST2414,Mianwali,Punjab,Granite,Chaghi Golden,Flamed,22,54.0,281.32,15.0,12912.59,Credit (30 days),Hamza Sheikh,Depot - Lahore,Delivered,13.0
ORD104915,2024-12-28,CUST1513,Mianwali,Punjab,Marble,Sunny Grey,Polished,30,74.5,254.86,15.0,16139.01,Cash,Ahmed Raza,Depot - Karachi,In Transit,5.0
ORD101447,2024-08-30,CUST3420,Faisalabad,Punjab,Granite,Chiniot Black,Polished,18,136.7,239.15,0.0,32691.8,Cash,Tariq Mehmood,Main Yard - Chiniot,Delivered,10.0
ORD103818,2025-04-30,CUST3188,Sialkot,Punjab,Onyx,Emperador Brown,Polished,22,54.7,480.09,0.0,26260.92,Cheque,Tariq Mehmood,Main Yard - Chiniot,Delivered,7.0
ORD101253,2024-04-01,CUST1024,Multan,Punjab,Granite,Chaghi Golden,Polished,16,117.6,285.28,0.0,33548.93,Cash,Tariq Mehmood,Depot - Lahore,Cancelled,11.0
ORD102089,2025-04-05,CUST2746,Islamabad,Federal,Marble,Sunny Grey,Leather,30,35.0,239.29,0.0,8375.15,Cash,Bilal Khan,Depot - Karachi,Delivered,6.0
ORD101339,2024-09-02,CUST3218,Quetta,Balochistan,Marble,Chiniot Black,Polished,30,249.3,192.18,0.0,47910.47,Cheque,Usman Tariq,Depot - Lahore,Delivered,7.0
ORD102924,2025-09-20,CUST3049,Chiniot,Punjab,Onyx,Rangeela Marble,Flamed,30,325.5,599.68,0.0,195195.84,Cash,Zain Abbas,Depot - Lahore,Delivered,10.0
ORD100648,2025-05-01,CUST1674,Mianwali,Punjab,Marble,Ziarat White,Polished,30,190.8,251.62,0.0,48009.1,Credit (30 days),Fahad Malik,Depot - Karachi,Delivered,5.0
ORD104129,2024-08-20,CUST2632,Quetta,Balochistan,Marble,Ziarat White,Bush Hammered,16,129.8,147.34,10.0,17212.26,Cheque,Saad Iqbal,Depot - Karachi,Pending,6.0
ORD104660,2024-08-15,CUST2534,Faisalabad,Punjab,Marble,Ziarat White,Honed,18,68.5,202.3,5.0,13164.67,Cheque,Hamza Sheikh,Main Yard - Chiniot,In Transit,10.0
ORD103327,2025-09-08,CUST2769,Quetta,Balochistan,Granite,Sunny Grey,Honed,22,307.4,256.84,0.0,78952.62,Bank Transfer,Fahad Malik,Depot - Lahore,Delivered,10.0
